index,title,author,dynasty,content,favor
627,菩萨蛮·蓬莱院闭天台女,李煜,南唐,潜来珠锁动，惊觉银屏梦。脸慢笑盈盈，相看无限情。蓬莱院闭天台女，画堂昼寝人无语。抛枕翠云光，绣衣闻异香。,611.0
628,菩萨蛮·铜簧韵脆锵寒竹,李煜,南唐,铜簧韵脆锵寒竹，新声慢奏移纤玉。眼色暗相钩，秋波横欲流。雨云深绣户，来便谐衷素。宴罢又成空，魂迷春梦中。,645.0
629,清平乐·别来春半,李煜,南唐,别来春半，触目柔肠断。砌下落梅如雪乱，拂了一身还满。雁来音信无凭，路遥归梦难成。离恨恰如春草，更行更远还生。,945.0
630,阮郎归·呈郑王十二弟,李煜,五代,东风吹水日衔山，春来长是闲。落花狼藉酒阑珊，笙歌醉梦间。佩声悄，晚妆残，凭谁整翠鬟？留连光景惜朱颜，黄昏独倚阑。,534.0
631,三台令·不寐倦长更,李煜,南唐,不寐倦长更，披衣出户行。月寒秋竹冷，风切夜窗声。,283.0
632,望江南·闲梦远,李煜,南唐,闲梦远，南国正清秋。千里江山寒色远，芦花深处泊孤舟，笛在月明楼。闲梦远，南国正芳春。船上管弦江面渌，满城飞絮辊轻尘。忙杀看花人！,805.0
633,望江南·多少恨,李煜,南唐,多少恨，昨夜梦魂中。还似旧时游上苑，车如流水马如龙。花月正春风。,767.0
634,忆江南·多少泪,李煜,南唐,多少泪，沾袖复横颐。心事莫将和泪滴，凤笙休向月明吹，肠断更无疑。,207.0
635,乌夜啼·昨夜风兼雨,李煜,南唐,世事漫随流水，算来一梦浮生。醉乡路稳宜频到，此外不堪行。昨夜风兼雨，帘帏飒飒秋声。烛残漏断频欹枕，起坐不能平。,973.0
636,喜迁莺·晓月堕,李煜,五代,晓月堕，宿云微，无语枕凭欹。梦回芳语思依依，天远雁声稀。啼莺散，馀花乱，寂寞画堂深院。片红休扫尽从伊，留待舞人归。,190.0
637,相见欢·林花谢了春红,李煜,南唐,胭脂泪，相留醉，几时重。自是人生长恨水长东。林花谢了春红，太匆匆。无奈朝来寒雨晚来风。,76.0
638,相见欢·无言独上西楼,李煜,南唐,剪不断，理还乱，是离愁。别是一般滋味在心头。无言独上西楼，月如钩。寂寞梧桐深院锁清秋。,791.0
639,谢新恩·冉冉秋光留不住,李煜,南唐,冉冉秋光留不住，满阶红叶暮。又是过重阳，台榭登临处，朱萸香坠。紫菊气，飘庭户，晚烟笼细雨。雝雝新雁咽寒声，愁恨年年长相似。,478.0
640,谢新恩·樱花落尽春将困,李煜,五代,樱花落尽春将困，秋千架下归时。漏秋斜月迟迟，花在枝。彻晓纱窗下，待来君不知。,549.0
641,谢新恩·樱花落尽阶前月,李煜,五代,樱花落尽阶前月，象床愁倚薰笼。远似去年今日，恨还同。双鬟不整云憔悴，泪沾红抹胸。何处相思苦，纱窗醉梦中。,440.0
642,一斛珠·晓妆初过,李煜,南唐,罗袖裛残殷色可，杯深旋被香醪涴。绣床斜凭娇无那，烂嚼红茸，笑向檀郎唾。晓妆初过，沉檀轻注些儿个。向人微露丁香颗，一曲清歌，暂引樱桃破。,601.0
643,渔父·浪花有意千里雪,李煜,南唐,浪花有意千里雪，桃花无言一队春。一壶酒，一竿身，快活如侬有几人。,544.0
644,渔父·一棹春风一叶舟,李煜,五代,一棹春风一叶舟，一纶茧缕一轻钩。花满渚，酒满瓯，万顷波中得自由。,682.0
645,虞美人·春花秋月何时了,李煜,南唐,春花秋月何时了？往事知多少。小楼昨夜又东风，故国不堪回首月明中。雕栏玉砌应犹在，只是朱颜改。问君能有几多愁？恰似一江春水向东流。,569.0
646,虞美人·风回小院庭芜绿,李煜,南唐,风回小院庭芜绿，柳眼春相续。凭阑半日独无言，依旧竹声新月似当年。笙歌未散尊罍在，池面冰初解。烛明香暗画堂深，满鬓青霜残雪思难任。,496.0
647,玉楼春·晚妆初了明肌雪,李煜,南唐,晚妆初了明肌雪，春殿嫔娥鱼贯列。笙箫吹断水云间，重按霓裳歌遍彻。临春谁更飘香屑？醉拍阑干情味切。归时休放烛光红，待踏马蹄清夜月。,34.0
648,子夜歌·人生愁恨何能免,李煜,南唐,人生愁恨何能免，销魂独我情何限！故国梦重归，觉来双泪垂。高楼谁与上？长记秋晴望。往事已成空，还如一梦中。,121.0
649,子夜歌·寻春须是先春早,李煜,五代,寻春须是先春早，看花莫待花枝老。缥色玉柔擎，醅浮盏面清。何妨频笑粲，禁苑春归晚。同醉与闲评，诗随羯鼓成。,299.0
650,长安古意,卢照邻,唐,隐隐朱城临玉道，遥遥翠幰没金堤。专权意气本豪雄，青虬紫燕坐春风。别有豪华称将相，转日回天不相让。复道交窗作合欢，双阙连甍垂凤翼。意气由来排灌夫，专权判不容萧相。楼前相望不相知，陌上相逢讵相识。自言歌舞长千载，自谓骄奢凌五公。娼家日暮紫罗裙，清歌一啭口氛氲。御史府中乌夜啼，廷尉门前雀欲栖。寂寂寥寥扬子居，年年岁岁一床书。南陌北堂连北里，五剧三条控三市。长安大道连狭斜，青牛白马七香车。双燕双飞绕画梁，罗帷翠被郁金香。弱柳青槐拂地垂，佳气红尘暗天起。比目鸳鸯真可羡，双去双来君不见。借问吹箫向紫烟，曾经学舞度芳年。北堂夜夜人如月，南陌朝朝骑似云。鸦黄粉白车中出，含娇含态情非一。玉辇纵横过主第，金鞭络绎向侯家。罗襦宝带为君解，燕歌赵舞为君开。百尺游丝争绕树，一群娇鸟共啼花。俱邀侠客芙蓉剑，共宿娼家桃李蹊。节物风光不相待，桑田碧海须臾改。游蜂戏蝶千门侧，碧树银台万种色。片片行云着蝉鬓，纤纤初月上鸦黄。妖童宝马铁连钱，娼妇盘龙金屈膝。汉代金吾千骑来，翡翠屠苏鹦鹉杯。梁家画阁中天起，汉帝金茎云外直。挟弹飞鹰杜陵北，探丸借客渭桥西。龙衔宝盖承朝日，凤吐流苏带晚霞。昔时金阶白玉堂，即今惟见青松在。独有南山桂花发，飞来飞去袭人裾。生憎帐额绣孤鸾，好取门帘帖双燕。得成比目何辞死，愿作鸳鸯不羡仙。,128.0
651,别舍弟宗一,柳宗元,唐,零落残魂倍黯然，双垂别泪越江边。一身去国六千里，万死投荒十二年。桂岭瘴来云似墨，洞庭春尽水如天。欲知此后相思梦，长在荆门郢树烟。,92.0
652,咏鹅,骆宾王,唐,鹅鹅鹅，曲项向天歌。白毛浮绿水，红掌拨清波。,424.0
653,晨诣超师院读禅经,柳宗元,唐,日出雾露馀，青松如膏沐。遗言冀可冥，缮性何由熟。澹然离言说，悟悦心自足。道人庭宇静，苔色连深竹。闲持贝叶书，步出东斋读。汲井漱寒齿，清心拂尘服。真源了无取，妄迹世所逐。,678.0
654,酬曹侍御过象县见寄,柳宗元,唐,破额山前碧玉流，骚人遥驻木兰舟。春风无限潇湘意，欲采蘋花不自由。,535.0
655,登柳州城楼寄漳汀封连四州,柳宗元,唐,岭树重遮千里目，江流曲似九回肠。共来百越文身地，犹自音书滞一乡。城上高楼接大荒，海天愁思正茫茫。惊风乱飐芙蓉水，密雨斜侵薜荔墙。,815.0
656,衡阳与梦得分路赠别,柳宗元,唐,十年憔悴到秦京，谁料翻为岭外行。今朝不用临河别，垂泪千行便濯缨。直以慵疏招物议，休将文字占时名。伏波故道风烟在，翁仲遗墟草树平。,643.0
657,江雪,柳宗元,唐,千山鸟飞绝，万径人踪灭。孤舟蓑笠翁，独钓寒江雪。,938.0
658,柳州城西北隅种柑树,柳宗元,唐,手种黄柑二百株，春来新叶遍城隅。若教坐待成林日，滋味还堪养老夫。几岁开花闻喷雪，何人摘实见垂珠？方同楚客怜皇树，不学荆州利木奴。,175.0
659,柳州二月榕叶落尽偶题,柳宗元,唐,山城过雨百花尽，榕叶满庭莺乱啼。宦情羁思共凄凄，春半如秋意转迷。,467.0
660,南涧中题,柳宗元,唐,索寞竟何事，徘徊只自知。谁为后来者，当与此心期。羁禽响幽谷，寒藻舞沦漪。孤生易为感，失路少所宜。秋气集南涧，独游亭午时。回风一萧瑟，林影久参差。始至若有得，稍深遂忘疲。去国魂已远，怀人泪空垂。,72.0
661,秋晓行南谷经荒村,柳宗元,唐,机心久已忘，何事惊麋鹿？寒花疏寂历，幽泉微断续。黄叶覆溪桥，荒村唯古木。杪秋霜露重，晨起行幽谷。,244.0
662,溪居,柳宗元,唐,来往不逢人，长歌楚天碧。晓耕翻露草，夜榜响溪石。久为簪组累，幸此南夷谪。闲依农圃邻，偶似山林客。,568.0
663,渔翁,柳宗元,唐,渔翁夜傍西岩宿，晓汲清湘燃楚竹。烟销日出不见人，欸乃一声山水绿。回看天际下中流，岩上无心云相逐。,982.0
664,与浩初上人同看山寄京华亲故,柳宗元,唐,海畔尖山似剑铓，秋来处处割愁肠。若为化作身千亿，散上峰头望故乡。,175.0
665,雨后晓行独至愚溪北池,柳宗元,唐,宿云散洲渚，晓日明村坞。高树临清池，风惊夜来雨。予心适无事，偶此成宾主。,842.0
666,中夜起望西园值月上,柳宗元,唐,觉闻繁露坠，开户临西园。寒月上东岭，泠泠疏竹根。倚楹遂至旦，寂寞将何言。石泉远逾响，山鸟时一喧。,584.0
667,重别梦得,柳宗元,唐,皇恩若许归田去，晚岁当为邻舍翁。二十年来万事同，今朝岐路忽西东。,364.0
668,绝句,吕洞宾,唐,捉得金晶固命基，日魂东畔月华西。于中炼就长生药，服了还同天地齐。莫怪瑶池消息稀，只缘尘事隔天机。若人寻得水中火，有一黄童上太微。混元海底隐生伦，内有黄童玉帝名。白虎神符潜姹女，灵元镇在七元君。三亩丹田无种种，种时须藉赤龙耕。曾将此种教人种，不解铅池道不生。闪灼虎龙神剑飞，好凭身事莫相违。传时须在乾坤力，便透三清入紫微。不用梯媒向外求，还丹只在体中收。莫言大道人难得，自是功夫不到头。饮酒须教一百杯，东浮西泛自梯媒。日精自与月华合，有个明珠走上来。不负三光不负人，不欺神道不欺贫。有人问我修行法，只种心田养此身。时人若拟去瀛洲，先过巍巍十八楼。自有电雷声震动，一池金水向东流。瓶子如金玉子黄，上升下降续神光。三元一会经年净，这个天中日月长。学道须教彻骨贫，囊中只有五三文。有人问我修行法，遥指天边日月轮。我自忘心神自悦，跨水穿云来相谒。不问黄芽肘后方，妙道通微怎生说。肘传丹篆千年术，口诵黄庭两卷经。鹤观古坛松影里，悄无人迹户长扃。独上高峰望八都，黑云散后月还孤。茫茫宇宙人无数，几个男儿是丈夫。天下都游半日功，不须跨凤与乘龙。偶因博戏飞神剑，摧却终南第一峰。朝游北越暮苍梧，袖里青蛇胆气粗。三入岳阳人不识，朗吟飞过洞庭湖。趯倒葫芦掉却琴，倒行直上卧牛岑。水飞石上迸如雪，立地看天坐地吟。吾家本住在天齐，零落白云锁石梯。来往八千消半日，依前归路不曾迷。莲峰道士高且洁，不下莲宫经岁月。星辰夜礼玉簪寒，龙虎晓开金鼎热。东山东畔忽相逢，握手丁宁语似钟。剑术已成君把去，有蛟龙处斩蛟龙。朝泛苍梧暮却还，洞中日月我为天。匣中宝剑时时吼，不遇同人誓不传。偎岩拍手葫芦舞，过岭穿云拄杖飞。来往八千须半日，金州南畔有松扉。养得儿形似我形，我身枯悴子光精。生生世世常如此，争似留神养自身。精养灵根气养神，此真之外更无真。神仙不肯分明说，迷了千千万万人。不事王侯不种田，日高犹自抱琴眠。起来旋点黄金买，不使人间作业钱。天涯海角人求我，行到天涯不见人。忠孝义慈行方便，不须求我自然真。莫道幽人一事无，闲中尽有静工夫。闭门清昼读书罢，扫地焚香到日晡。先生先生貌狞恶，拔剑当空气云错。连喝三回急急去，欻然空里人头落。剑起星奔万里诛，风雷时逐雨声粗。人头携处非人在，何事高吟过五湖。粗眉卓竖语如雷，闻说不平便放杯。仗剑当空千里去，一更别我二更回。先生先生莫外求，道要人传剑要收。今日相逢江海畔，一杯村酒劝君休。庞眉斗竖恶精神，万里腾空一踊身。背上匣中三尺剑，为天且示不平人。,79.0
669,梧桐影·落日斜,吕洞宾,唐,落日斜，秋风冷。今夜故人来不来？教人立尽梧桐影。,150.0
670,于易水送人,骆宾王,唐,昔时人已没，今日水犹寒。此地别燕丹，壮士发冲冠。,333.0
671,在狱咏蝉并序,骆宾王,唐,西陆蝉声唱，南冠客思深。余禁所禁垣西，是法厅事也，有古槐数株焉。虽生意可知，同殷仲文之古树；而听讼斯在，即周召伯之甘棠，每至夕照低阴，秋蝉疏引，发声幽息，有切尝闻，岂人心异于曩时，将虫响悲于前听？嗟乎，声以动容，德以象贤。故洁其身也，禀君子达人之高行；蜕其皮也，有仙都羽化之灵姿。候时而来，顺阴阳之数；应节为变，审藏用之机。有目斯开，不以道昏而昧其视；有翼自薄，不以俗厚而易其真。吟乔树之微风，韵姿天纵；饮高秋之坠露，清畏人知。仆失路艰虞，遭时徽纆。不哀伤而自怨，未摇落而先衰。闻蟪蛄之流声，悟平反之已奏；见螳螂之抱影，怯危机之未安。感而缀诗，贻诸知己。庶情沿物应，哀弱羽之飘零；道寄人知，悯余声之寂寞。非谓文墨，取代幽忧云尔。露重飞难进，风多响易沉。无人信高洁，谁为表予心？不堪玄鬓影，来对白头吟。,606.0
672,春晓,孟浩然,唐,夜来风雨声，花落知多少。春眠不觉晓，处处闻啼鸟。,968.0
673,登鹿门山,孟浩然,唐,清晓因兴来，乘流越江岘。沙禽近方越，浦树遥莫辨。渐至鹿门山，山明翠微浅。岩潭多屈曲，舟楫屡回转。昔闻庞德公，采药遂不返。金涧饵芝朮，石床卧苔藓。纷吾感耆旧，结揽事攀践。隐迹今尚存，高风邈已远。白云何时去，丹桂空偃蹇。探讨意未穷，回艇夕阳晚。,941.0
674,登望楚山最高顶,孟浩然,唐,云梦掌中小，武陵花处迷。山水观形胜，襄阳美会稽。暝还归骑下，萝月映深溪。石壁疑削成，众山比全低。最高唯望楚，曾未一攀跻。晴明试登陟，目极无端倪。,367.0
675,东陂遇雨，率尔贻谢南池,孟浩然,唐,田家春事起，丁壮就东陂。殷殷雷声作，森森雨足垂。海虹晴始见，河柳润初移。予意在耕凿，因君问土宜。,993.0
676,渡浙江问舟中人,孟浩然,唐,潮落江平未有风，扁舟共济与君同。时时引领望天末，何处青山是越中。,762.0
677,过故人庄,孟浩然,唐,绿树村边合，青山郭外斜。故人具鸡黍，邀我至田家。开轩面场圃，把酒话桑麻。待到重阳日，还来就菊花。,784.0
678,望洞庭湖赠张丞相,孟浩然,唐,八月湖水平，涵虚混太清。气蒸云梦泽，波撼岳阳城。欲济无舟楫，端居耻圣明。坐观垂钓者，徒有羡鱼情。,374.0
679,留别王侍御维/留别王维,孟浩然,唐,寂寂竟何待，朝朝空自归。欲寻芳草去，惜与故人违。当路谁相假，知音世所稀。只应守寂寞，还掩故园扉。,457.0
680,洛中访袁拾遗不遇,孟浩然,唐,洛阳访才子，江岭作流人。闻说梅花早，何如北地春。,306.0
681,彭蠡湖中望庐山,孟浩然,唐,太虚生月晕，舟子知天风。挂席候明发，渺漫平湖中。中流见匡阜，势压九江雄。黤黕凝黛色，峥嵘当曙空。香炉初上日，瀑水喷成虹。久欲追尚子，况兹怀远公。我来限于役，未暇息微躬。淮海途将半，星霜岁欲穷。寄言岩栖者，毕趣当来同。,503.0
